1,3,3,3,WUMPUS,-11,6
1,3,3,3,STARVATION,-101,87
1,3,3,3,WUMPUS,-8,6
1,3,3,3,WUMPUS,-15,10
1,3,3,3,PIT,-15,10
1,3,3,3,PIT,-27,18
1,3,3,3,WUMPUS,-29,20
1,3,3,3,GOLD,152,34
1,3,3,3,GOLD,162,28
1,3,3,3,GOLD,177,18
1,3,3,3,GOLD,165,24
1,3,3,3,GOLD,185,12
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,186,12
1,3,3,3,GOLD,184,12
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
1,3,3,3,GOLD,188,10
