3,1,3,2,GOLD,199,2
0,0,1,3,PIT,-1,2
0,3,3,2,GOLD,194,7
2,3,2,1,WUMPUS,-3,4
0,2,0,3,PIT,-7,8
1,3,2,1,WUMPUS,-19,20
3,1,3,0,WUMPUS,-1,2
0,3,2,3,GOLD,195,6
3,1,1,3,PIT,-10,11
0,3,0,3,GOLD,196,5
0,0,0,1,PIT,-3,4
0,3,2,1,GOLD,157,14
0,0,0,3,WUMPUS,-9,10
0,3,2,0,WUMPUS,-11,12
0,0,0,1,WUMPUS,-1,2
0,1,1,0,GOLD,195,6
0,0,0,0,GOLD,200,1
3,0,0,2,PIT,-4,5
3,2,3,3,WUMPUS,-5,6
0,0,0,0,GOLD,200,1
0,2,0,3,GOLD,199,2
0,1,3,1,WUMPUS,-14,5
3,3,1,2,WUMPUS,0,1
3,1,1,2,PIT,-3,4
1,0,1,3,WUMPUS,-6,7
0,3,3,0,PIT,-26,17
0,2,1,1,GOLD,183,8
0,2,0,3,PIT,-2,3
0,0,0,3,PIT,0,1
1,0,3,1,WUMPUS,-5,6
1,3,1,0,WUMPUS,-3,4
1,3,3,2,WUMPUS,-1,2
3,0,1,3,WUMPUS,-48,29
0,1,3,2,PIT,-79,30
3,1,3,0,GOLD,192,9
0,1,3,2,WUMPUS,-2,3
0,3,0,2,GOLD,189,2
0,3,1,0,PIT,-4,5
0,3,0,2,GOLD,188,3
1,0,3,0,GOLD,198,3
0,1,3,2,PIT,-1,2
3,3,2,3,PIT,-33,14
2,3,0,0,GOLD,200,1
3,0,1,0,PIT,-4,5
0,0,0,3,GOLD,170,21
0,0,0,0,GOLD,200,1
3,0,2,1,GOLD,185,6
0,2,1,1,PIT,-9,10
3,0,3,0,GOLD,198,3
3,3,0,2,PIT,0,1
1,0,0,3,WUMPUS,-2,3
2,3,1,0,WUMPUS,-27,8
0,3,0,2,GOLD,195,6
3,2,2,1,WUMPUS,-11,12
0,3,0,0,GOLD,200,1
3,2,3,3,GOLD,199,2
3,0,0,3,WUMPUS,-3,4
1,0,3,2,PIT,-48,49
3,3,2,3,GOLD,199,2
0,2,2,0,PIT,0,1
3,3,3,3,WUMPUS,0,1
2,3,1,2,WUMPUS,-2,3
0,1,2,0,WUMPUS,-26,17
3,0,2,2,GOLD,196,5
3,3,1,2,PIT,-1,2
1,0,0,1,WUMPUS,-42,43
3,2,3,3,PIT,-2,3
3,3,0,1,WUMPUS,-1,2
1,3,0,1,PIT,-10,11
0,0,0,3,PIT,-12,13
3,0,1,0,WUMPUS,-46,7
3,3,0,3,WUMPUS,0,1
0,0,2,1,PIT,-3,4
3,2,3,2,WUMPUS,-18,19
3,0,2,0,GOLD,196,5
2,3,1,3,GOLD,199,2
3,2,2,2,PIT,0,1
0,3,2,0,GOLD,165,16
3,2,2,3,PIT,-2,3
3,2,1,2,GOLD,198,3
3,3,1,3,WUMPUS,-19,10
2,3,3,1,GOLD,179,22
0,2,1,2,GOLD,198,3
3,0,3,1,WUMPUS,-1,2
0,0,1,0,GOLD,198,3
3,1,0,1,WUMPUS,-7,8
1,3,2,3,GOLD,199,2
3,3,0,3,PIT,-6,7
3,0,3,1,GOLD,195,6
3,1,0,1,PIT,-6,7
3,3,2,0,PIT,0,1
2,0,2,0,GOLD,196,5
1,3,3,1,WUMPUS,-1,2
2,3,0,3,WUMPUS,-9,10
0,3,1,3,GOLD,195,6
3,2,3,0,WUMPUS,-6,7
0,2,0,2,GOLD,186,5
0,1,3,0,WUMPUS,-3,4
3,2,3,1,GOLD,193,8
0,0,0,3,GOLD,119,22
0,0,0,3,GOLD,119,22
